x y z NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 162.209506175095 57702.7027027027 0.466976656168
59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 59.5479412949396 62972.972972973 0.466129306316
240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 240.277226672352 68243.2432432432 0.466152852472
89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 89.9267114816334 73513.5135135135 0.46578996358
148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 148.583223274766 78783.7837837838 0.4652172135
202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 202.716844138808 84054.0540540541 0.463974167488
205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 205.413910290957 89324.3243243243 0.463882993716
49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 49.4097021365936 94594.5945945946 0.463416436624
30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 30.9868406789497 99864.8648648649 0.463202593848
111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 111.041825220071 105135.135135135 0.460629432028
179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 179.240251089396 110405.405405405 0.460232360712
54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 54.4659832675973 115675.675675676 0.458647083304
120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120.370179555772 120945.945945946 0.4585625161
134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 134.450386989086 126216.216216216 0.458046875136
160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 160.560029960151 131486.486486486 0.456767813276
10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 10.9612124280161 136756.756756757 0.45659834418
171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 171.289040212801 142027.027027027 0.456683790624
205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 205.168040430605 147297.297297297 0.457052847136
87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 87.0750429708609 152567.567567568 0.455817112556
123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 123.125384722922 157837.837837838 0.455789352732
77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 77.2416839508764 163108.108108108 0.45601939176
60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 60.8077079325309 168378.378378378 0.456304101468
45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 45.8719853009134 173648.648648649 0.455836427884
125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 125.055357893516 178918.918918919 0.45542543752
108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 108.595339121678 184189.189189189 0.455659931812
18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 18.0759875978741 189459.459459459 0.455465920624
36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 36.4196933664451 194729.72972973 0.45544277724
68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 68.1370109640703 2e+05 0.454772520276
196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 196.848657537802 5000 0.361534406676
184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 184.139250671589 10270.2702702703 0.392321012868
247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 247.243322372596 15540.5405405405 0.429850442576
80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 80.8556401658323 20810.8108108108 0.456422892112
190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 190.956045610774 26081.0810810811 0.461957462688
42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 42.0259264227752 31351.3513513513 0.464176248572
227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 227.709155431913 36621.6216216216 0.464084851228
95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 95.5963717810974 41891.8918918919 0.464644065364
