x y z
87.815133097882 5000 0.566850350956
87.815133097882 12800 0.570623383516
87.815133097882 20600 0.571628357528
87.815133097882 28400 0.5724371972
87.815133097882 36200 0.573371064868
87.815133097882 44000 0.574335128988
87.815133097882 51800 0.575399331604
87.815133097882 59600 0.576845473932
87.815133097882 67400 0.577959838632
87.815133097882 75200 0.578900405648
87.815133097882 83000 0.579783030192
87.815133097882 90800 0.580855591988
87.815133097882 98600 0.581856894604
87.815133097882 106400 0.58269356276
87.815133097882 114200 0.583435388544
87.815133097882 122000 0.584256705188
87.815133097882 129800 0.584993721816
87.815133097882 137600 0.585773732948
87.815133097882 145400 0.58637096746
87.815133097882 153200 0.586921615668
87.815133097882 161000 0.58748251626
87.815133097882 168800 0.5880734457
87.815133097882 176600 0.588602565796
87.815133097882 184400 0.589102201148
87.815133097882 192200 0.589581082672
87.815133097882 2e+05 0.590083180064
149.202900893208 5000 0.556736335976
149.202900893208 12800 0.566154751572
149.202900893208 20600 0.569097331896
149.202900893208 28400 0.570455352332
149.202900893208 36200 0.57107639456
149.202900893208 44000 0.571805019764
149.202900893208 51800 0.572709398316
149.202900893208 59600 0.573543063008
149.202900893208 67400 0.574098609876
149.202900893208 75200 0.574798242956
149.202900893208 83000 0.575436587548
149.202900893208 90800 0.576296942664
149.202900893208 98600 0.576690931372
149.202900893208 106400 0.577511879476
149.202900893208 114200 0.57794937426
149.202900893208 122000 0.578668160332
149.202900893208 129800 0.579414067104
149.202900893208 137600 0.579924834216
149.202900893208 145400 0.580517368108
149.202900893208 153200 0.58099132072
149.202900893208 161000 0.58157759882
149.202900893208 168800 0.582037481948
149.202900893208 176600 0.5824552794
149.202900893208 184400 0.58299960284
149.202900893208 192200 0.583489863396
149.202900893208 2e+05 0.583831660124
243.726650745112 5000 0.555806657192
243.726650745112 12800 0.564537376956
243.726650745112 20600 0.567485845168
243.726650745112 28400 0.568834222432
243.726650745112 36200 0.56962160402
243.726650745112 44000 0.570267037736
243.726650745112 51800 0.570796515016
243.726650745112 59600 0.571127716136
243.726650745112 67400 0.571657675552
243.726650745112 75200 0.571947871572
243.726650745112 83000 0.572274794016
243.726650745112 90800 0.572505527516
243.726650745112 98600 0.572972078408
243.726650745112 106400 0.573441632492
243.726650745112 114200 0.573932965224
243.726650745112 122000 0.574409173636
243.726650745112 129800 0.575001574572
243.726650745112 137600 0.575441118404
243.726650745112 145400 0.576044264348
243.726650745112 153200 0.576511891664
243.726650745112 161000 0.577055464672
243.726650745112 168800 0.577619178988
243.726650745112 176600 0.578071248324
243.726650745112 184400 0.578631763328
243.726650745112 192200 0.57903562486
243.726650745112 2e+05 0.579426063676
86.6834527583018 5000 0.569419954872
86.6834527583018 12800 0.57229510392
86.6834527583018 20600 0.573714743076
86.6834527583018 28400 0.574925938604
86.6834527583018 36200 0.57593183386
86.6834527583018 44000 0.576828123196
86.6834527583018 51800 0.577895027296
86.6834527583018 59600 0.578573274572
86.6834527583018 67400 0.579702457688
86.6834527583018 75200 0.580552836608
86.6834527583018 83000 0.581581671156
86.6834527583018 90800 0.582428847648
86.6834527583018 98600 0.583371940012
86.6834527583018 106400 0.583995831876
86.6834527583018 114200 0.58475902146
86.6834527583018 122000 0.585341272704
86.6834527583018 129800 0.5857730577
86.6834527583018 137600 0.586250401632
86.6834527583018 145400 0.586721035536
86.6834527583018 153200 0.587105453032
86.6834527583018 161000 0.587441156696
86.6834527583018 168800 0.587734684208
86.6834527583018 176600 0.58800938662
86.6834527583018 184400 0.588289596528
86.6834527583018 192200 0.588615804
86.6834527583018 2e+05 0.588865547024
69.9234601767386 5000 0.568490852388
69.9234601767386 12800 0.57293355246
69.9234601767386 20600 0.574897008616
69.9234601767386 28400 0.5767074281
69.9234601767386 36200 0.577897109572
69.9234601767386 44000 0.579105898296
69.9234601767386 51800 0.580196153896
69.9234601767386 59600 0.581216219164
69.9234601767386 67400 0.582077410076
69.9234601767386 75200 0.583099851024
69.9234601767386 83000 0.583980768644
69.9234601767386 90800 0.584736575268
69.9234601767386 98600 0.585512144004
69.9234601767386 106400 0.586232286084
69.9234601767386 114200 0.586812959488
69.9234601767386 122000 0.587216506732
69.9234601767386 129800 0.58752938642
69.9234601767386 137600 0.587957174476
69.9234601767386 145400 0.58833520658
69.9234601767386 153200 0.588630161244
69.9234601767386 161000 0.588846254248
69.9234601767386 168800 0.58906628862
69.9234601767386 176600 0.589285069596
69.9234601767386 184400 0.589468915816
69.9234601767386 192200 0.589665103308
69.9234601767386 2e+05 0.589790748208
17.3968146714834 5000 0.564230446324
17.3968146714834 12800 0.570793502872
17.3968146714834 20600 0.572435470124
17.3968146714834 28400 0.573457907452
17.3968146714834 36200 0.574749492164
17.3968146714834 44000 0.575677165612
17.3968146714834 51800 0.576714062692
17.3968146714834 59600 0.577521867376
17.3968146714834 67400 0.578324346976
17.3968146714834 75200 0.579236299164
17.3968146714834 83000 0.57996516458
17.3968146714834 90800 0.580614754344
17.3968146714834 98600 0.581250163316
17.3968146714834 106400 0.581863074136
17.3968146714834 114200 0.582503058836
17.3968146714834 122000 0.583005662172
17.3968146714834 129800 0.583463667844
17.3968146714834 137600 0.583960595172
17.3968146714834 145400 0.584520292632
17.3968146714834 153200 0.585198166664
17.3968146714834 161000 0.585692668984
17.3968146714834 168800 0.58615001622
17.3968146714834 176600 0.586611663696
17.3968146714834 184400 0.587083631572
17.3968146714834 192200 0.587554510164
17.3968146714834 2e+05 0.587942076424
37.2963004467421 5000 0.565324658688
37.2963004467421 12800 0.569619259064
37.2963004467421 20600 0.571693115504
37.2963004467421 28400 0.573157461096
37.2963004467421 36200 0.574241156292
37.2963004467421 44000 0.57513158354
37.2963004467421 51800 0.575845328316
37.2963004467421 59600 0.576689331212
37.2963004467421 67400 0.577602478884
37.2963004467421 75200 0.578238298452
37.2963004467421 83000 0.578953919488
37.2963004467421 90800 0.579862282576
37.2963004467421 98600 0.580748988792
37.2963004467421 106400 0.581406773868
37.2963004467421 114200 0.582167136008
37.2963004467421 122000 0.582780003768
37.2963004467421 129800 0.583619338368
37.2963004467421 137600 0.58422537896
37.2963004467421 145400 0.58477874268
37.2963004467421 153200 0.58529713812
37.2963004467421 161000 0.585755373748
37.2963004467421 168800 0.586440870024
37.2963004467421 176600 0.58708465688
37.2963004467421 184400 0.58758526866
37.2963004467421 192200 0.588060141472
37.2963004467421 2e+05 0.588508657408
195.198200357656 5000 0.565243064752
195.198200357656 12800 0.570103336664
195.198200357656 20600 0.570913090868
195.198200357656 28400 0.571241307184
195.198200357656 36200 0.571688520692
195.198200357656 44000 0.572295538812
195.198200357656 51800 0.57291899822
195.198200357656 59600 0.573287295248
195.198200357656 67400 0.573669321964
195.198200357656 75200 0.574390419024
195.198200357656 83000 0.574857432076
195.198200357656 90800 0.57549032778
195.198200357656 98600 0.575855302604
195.198200357656 106400 0.57627644414
195.198200357656 114200 0.576963401188
195.198200357656 122000 0.577614184392
195.198200357656 129800 0.577966910244
195.198200357656 137600 0.578550338312
195.198200357656 145400 0.578990661808
195.198200357656 153200 0.579455422196
195.198200357656 161000 0.579954729328
195.198200357656 168800 0.5804438351
195.198200357656 176600 0.580883785044
195.198200357656 184400 0.581565351736
195.198200357656 192200 0.581981013124
195.198200357656 2e+05 0.582393928056
233.936824947615 5000 0.562076940928
233.936824947615 12800 0.571313788524
233.936824947615 20600 0.573179568108
233.936824947615 28400 0.574337678896
233.936824947615 36200 0.575582505424
233.936824947615 44000 0.576638273792
233.936824947615 51800 0.577757714072
233.936824947615 59600 0.578764907292
233.936824947615 67400 0.579703764032
233.936824947615 75200 0.580509034
233.936824947615 83000 0.58139686592
233.936824947615 90800 0.58228636732
233.936824947615 98600 0.583145225752
233.936824947615 106400 0.584000679944
233.936824947615 114200 0.584792078772
233.936824947615 122000 0.585661244116
233.936824947615 129800 0.586411341964
233.936824947615 137600 0.58718233716
233.936824947615 145400 0.587835722088
233.936824947615 153200 0.588337427068
233.936824947615 161000 0.588889921084
233.936824947615 168800 0.589348722832
233.936824947615 176600 0.589934323204
233.936824947615 184400 0.590336195208
233.936824947615 192200 0.590844124444
233.936824947615 2e+05 0.591186045312
42.1574149317346 5000 0.56625911384
42.1574149317346 12800 0.568174434284
42.1574149317346 20600 0.569062076668
42.1574149317346 28400 0.569533943792
42.1574149317346 36200 0.56989218058
42.1574149317346 44000 0.570289708012
42.1574149317346 51800 0.570742381832
42.1574149317346 59600 0.571156662172
42.1574149317346 67400 0.57155476696
42.1574149317346 75200 0.571864332904
42.1574149317346 83000 0.572398702116
42.1574149317346 90800 0.57276432842
42.1574149317346 98600 0.573181206704
42.1574149317346 106400 0.5738685268
42.1574149317346 114200 0.57449420818
42.1574149317346 122000 0.574966853704
42.1574149317346 129800 0.575317601092
42.1574149317346 137600 0.575765241884
42.1574149317346 145400 0.576362113968
42.1574149317346 153200 0.577067085092
42.1574149317346 161000 0.577677744844
42.1574149317346 168800 0.578302692188
42.1574149317346 176600 0.579059016936
42.1574149317346 184400 0.579398205136
42.1574149317346 192200 0.579776509212
42.1574149317346 2e+05 0.580175962532
126.149134181353 5000 0.565909797744
