X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50
0.3887638092 0.3783815464 0.3991343125 0.3748498633 0.3715475313 0.384683482 0.3931483049 0.3691453849 0.3895271665 0.3725304429 0.3725235277 0.3518484031 0.3525838148 0.3761666918 0.3400052439 0.3659076412 0.3269207806 0.3520503176 0.3876097595 0.3956468914 0.3941294719 0.4086051158 0.398606092 0.3370571734 0.3982050704 0.3803424086 0.3731528613 0.3819557298 0.3634591228 0.4051416415 0.3707557569 0.3754976989 0.3852263855 0.3873787636 0.4161423251 0.3739831294 0.3632490935 0.3677572346 0.3520844517 0.3460776189 0.4047146342 0.3428009939 0.3979577022 0.3911321216 0.4018763638 0.3807637869 0.384759373 0.3481769567 0.404208482 0.4071226229
0.395265697 0.376372113 0.3999847754 0.3515975186 0.3974031539 0.3988517874 0.3987675501 0.3768530223 0.3737257805 0.4123363768 0.3835047822 0.3455163376 0.3992986962 0.3728562198 0.3687347277 0.3427317204 0.3711516317 0.36474324 0.3848772381 0.3938186435 0.4122722269 0.4207406078 0.3964487513 0.3779091739 0.3874729456 0.3971142107 0.3647250672 0.3943714979 0.3427787397 0.3975955585 0.3142657799 0.3839225677 0.3798403838 0.3683652409 0.4073139667 0.3862237067 0.3742109947 0.3936388455 0.4079911661 0.3462908728 0.3884005869 0.3699377784 0.4087139152 0.4065853655 0.4063536756 0.4035875485 0.3946233178 0.3903027097 0.4110189865 0.4058857459
0.413596904 0.3869673722 0.4044375868 0.3608995803 0.4050596714 0.4145423447 0.4005704638 0.4258765262 0.3625662479 0.4104925762 0.393600752 0.4066351328 0.407024727 0.3833528926 0.3759161238 0.3683301391 0.3693898885 0.3839465913 0.3846901998 0.4177414243 0.3926392311 0.4139472564 0.4106900601 0.3782905647 0.3882963486 0.3882450937 0.3658324921 0.4011145831 0.382835668 0.4013170699 0.3510072078 0.3850279796 0.4222154147 0.408876031 0.4147192199 0.3893343737 0.4011516938 0.3951311003 0.3909555556 0.3935928366 0.3945190939 0.3815481392 0.4306338125 0.3973620817 0.4250565706 0.4145184707 0.4009167576 0.4025915206 0.4207411955 0.4063960431
0.4160082531 0.3899887068 0.4254206628 0.3899212755 0.4088463696 0.4244965835 0.4002607438 0.4271771292 0.3840174706 0.4031582061 0.3995308056 0.4075577996 0.3959841135 0.4022372344 0.3848094738 0.3899468198 0.4055078178 0.4016745035 0.3908755754 0.4168971069 0.4132024525 0.4189707186 0.4003969851 0.3762418635 0.3990205416 0.3979482348 0.3813870404 0.4025253307 0.4029102962 0.4021287702 0.3247990661 0.3829108493 0.4204544507 0.4133301184 0.4195164572 0.4073709234 0.4080971288 0.4042605017 0.4033782124 0.4023997271 0.3955497475 0.3906873624 0.4209604728 0.4053486074 0.4283227241 0.4128214834 0.4064608772 0.4015746191 0.4163137264 0.4182197999
0.4237689386 0.4078560254 0.4215944587 0.3928593157 0.432331024 0.4268271812 0.4082580664 0.4288898558 0.3828805221 0.416718032 0.4020359645 0.3917310071 0.3909506957 0.4043578344 0.3881589505 0.3916465881 0.4156859873 0.4090220682 0.408085543 0.4087274426 0.4191815663 0.4192630378 0.3920744281 0.3841264918 0.4191476034 0.3994522713 0.4009682791 0.3946936672 0.4089143737 0.4213063564 0.4138653691 0.3837170852 0.4322863991 0.4008577313 0.4198742954 0.4165887952 0.3929405788 0.4081961504 0.4167459976 0.4103697988 0.4079616099 0.4203867145 0.4250547687 0.4155180591 0.429880274 0.4131458502 0.4120865499 0.3998989211 0.413927973 0.4194086427
0.4273129429 0.4090193069 0.4223668577 0.3953450319 0.4365255599 0.4287040435 0.4132045535 0.4286958278 0.391112326 0.4046069919 0.4053797445 0.3900985211 0.4007379172 0.3823081596 0.4031541415 0.4056370014 0.4133817558 0.4113367277 0.4117717903 0.4118608625 0.4321568992 0.4195686908 0.3889544271 0.3861858963 0.4232173012 0.4088642079 0.4116578252 0.4069772174 0.4108386232 0.4180204502 0.4142665211 0.3859773813 0.4270628472 0.4002871182 0.4250902055 0.418681595 0.39766106 0.4194383812 0.4216685665 0.4185471817 0.3916950803 0.4238428371 0.4316823658 0.4231726656 0.4218781167 0.4166756201 0.4101585107 0.3914278333 0.426773662 0.4234252367
0.4255926023 0.3631692729 0.4320043098 0.3997712701 0.4338443896 0.423036023 0.4230687711 0.4072755381 0.3907972837 0.4092437641 0.4103032583 0.3819692787 0.4081563678 0.3976352356 0.4121467417 0.3980627909 0.4141896739 0.4100654353 0.4098977219 0.4211200758 0.4359782093 0.4285179231 0.4132917517 0.4229571974 0.4254858648 0.4151337635 0.4133499657 0.4131684736 0.4133537048 0.4354035066 0.4023711918 0.3888127219 0.4339836156 0.4196342811 0.424825665 0.4245630096 0.3981301942 0.395796409 0.4240193728 0.4211692274 0.3913661995 0.4261663694 0.4311400259 0.415291004 0.4236774067 0.4168171503 0.4058359429 0.3757108713 0.4054389662 0.4124732891
0.4253310074 0.3605315982 0.4394773409 0.4014061195 0.4363389215 0.4147189125 0.4244234927 0.3890838479 0.4037372487 0.4103261404 0.4179225264 0.4144363307 0.410812037 0.3993116129 0.4270431254 0.3985092548 0.4168693857 0.411126027 0.3995104537 0.4224807711 0.4261951177 0.4034713084 0.4095920471 0.4261725238 0.4251783268 0.4200771017 0.4120355323 0.4180473625 0.4136890308 0.4413542837 0.3881813925 0.4150777758 0.437112941 0.4119850022 0.4255659059 0.4272602147 0.3979910268 0.4053055131 0.4219212589 0.4219985187 0.3947454144 0.4215126074 0.4307540504 0.4189891955 0.4235182929 0.407684411 0.4099995934 0.3888316637 0.409793757 0.4030280694
0.4310140254 0.3659010927 0.4316264596 0.3899110446 0.4370241131 0.4155913523 0.404686372 0.3970473153 0.3927562235 0.416682765 0.4175054916 0.4175361706 0.4079094714 0.3959820109 0.4336684206 0.3971713968 0.414570579 0.4137162443 0.4003941406 0.4312978515 0.4162801972 0.4220193411 0.4172240724 0.4124650152 0.4231216829 0.4127911518 0.4111899954 0.4154746664 0.4108354425 0.4294832743 0.4010744575 0.4157227649 0.4386101607 0.4145312207 0.4242821658 0.4200333714 0.4073122767 0.4102941974 0.4221713762 0.4268869582 0.3990206207 0.4038706894 0.4305158308 0.4126559789 0.4080117216 0.4135774676 0.4115679006 0.4012795847 0.4149965255 0.3941118577
0.4243507527 0.3681675299 0.4177014958 0.402376279 0.4232518496 0.4128796625 0.4189154619 0.4075467423 0.3950744274 0.4073539575 0.414010772 0.4111403378 0.3968650062 0.4157192036 0.4173126283 0.4181521438 0.4184483375 0.4092212344 0.4011984486 0.412293734 0.4091289101 0.4236675765 0.4072483499 0.3982872408 0.4272684495 0.4180169651 0.4057477283 0.4148633521 0.4227783519 0.4217081301 0.3978779126 0.4111016452 0.4253580656 0.4140339967 0.4237089825 0.4185612508 0.4035592032 0.3944057266 0.4016202539 0.4001803313 0.4100508922 0.4031526046 0.4154248293 0.419683372 0.4144526653 0.4125953059 0.4096798217 0.400421364 0.4058676475 0.4173806088
