X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50
0.4691255413 0.4508242013 0.4479623376 0.4385926969 0.4640711249 0.4342087442 0.4601593306 0.4205562229 0.4731528228 0.4466959198 0.4429492855 0.425190404 0.4503649889 0.4696797881 0.4564381081 0.4505297617 0.4718349745 0.4335618108 0.4694615708 0.4576429786 0.4283672863 0.4542144979 0.4477808127 0.4557068026 0.4588287054 0.4560078481 0.454461538 0.4460403669 0.4445732562 0.4585044125 0.4454502421 0.4423094534 0.393213711 0.4679301259 0.4553752162 0.440137836 0.4635547285 0.4556579655 0.4614059936 0.4479050776 0.4437805614 0.4419355945 0.4666837915 0.4548978501 0.4346806632 0.4573207529 0.4580558996 0.4644963146 0.4631184647 0.4465381082
0.4733189824 0.4415437942 0.4440851394 0.4371187371 0.4689412546 0.434926491 0.4636467268 0.4286584476 0.4659068497 0.4517540171 0.4496340844 0.4171602771 0.444116247 0.4727310966 0.4630266104 0.4490123096 0.4690965584 0.4268592311 0.4674118991 0.4526726692 0.4374371818 0.4585094316 0.4495455201 0.4576801397 0.4568447092 0.4587358794 0.4605432654 0.4484523403 0.4392797779 0.4500027807 0.4591154322 0.438150032 0.395621379 0.4697582563 0.4627727863 0.4381538057 0.458683678 0.4516940682 0.4607156276 0.449614488 0.4417954282 0.4412498575 0.466227899 0.4561240615 0.4351025177 0.4488101297 0.4607893771 0.4637836936 0.4618074072 0.4460826109
0.4603094549 0.4496783175 0.4339470165 0.4390308712 0.4702293263 0.4476665695 0.4647598017 0.4195833474 0.4627165978 0.4517031542 0.4560415043 0.4150491141 0.4480906815 0.4729115823 0.460626172 0.4408219378 0.466702055 0.4235537221 0.4657304995 0.4542209409 0.4342998585 0.4582576954 0.4485930615 0.4510730291 0.4619476307 0.4615072781 0.4538451087 0.4450885837 0.4375426571 0.4594096137 0.4605074138 0.4389501182 0.3968050645 0.4704096009 0.4616025966 0.4405485673 0.4637770093 0.4526547102 0.4567235933 0.4441933006 0.4439219806 0.445450143 0.467872561 0.4502937145 0.4406559846 0.4466679708 0.4606724614 0.456050403 0.4481919292 0.4442664739
0.4675571291 0.4470799901 0.4434180753 0.4372421705 0.4601800649 0.4491136752 0.4627484653 0.432148738 0.462076957 0.4506902827 0.4532511679 0.4136425279 0.4398205413 0.4713894354 0.4597378302 0.4508596875 0.4596259606 0.4366864365 0.4596729896 0.4631129651 0.4244038169 0.4527210595 0.4472384954 0.4497940109 0.4529654067 0.4588035555 0.4433437774 0.4453796318 0.4406095808 0.4540717972 0.4494574232 0.4432796422 0.3966080177 0.4707751535 0.4555600303 0.4310584683 0.4624731841 0.4534825942 0.4554186061 0.4472352178 0.449027624 0.4441336225 0.4632520628 0.4514756948 0.4412678467 0.4544253127 0.4652078115 0.4605982907 0.4440969384 0.4421913828
0.4650323143 0.4427401051 0.4529298012 0.434934392 0.4671444911 0.4485896247 0.4674178379 0.4270134826 0.4601564668 0.4558182385 0.4548442636 0.4163845471 0.4510798686 0.4712597549 0.4618618363 0.4520219011 0.4610756346 0.4389044261 0.4599790487 0.4672659875 0.434588939 0.4567794963 0.4366746494 0.4481448146 0.4581224237 0.454057426 0.4474004115 0.4526924922 0.4442494135 0.4645870171 0.432533731 0.4380179585 0.3915895054 0.4723098702 0.4537312525 0.4379992397 0.4645055162 0.4485789922 0.4625439916 0.4563238541 0.446452504 0.4544264905 0.4681226265 0.4593037278 0.4456586267 0.461435231 0.4629387371 0.4613327398 0.4550138676 0.4362522404
0.4733309269 0.4479133472 0.4465273603 0.4388416819 0.4599863678 0.4533865211 0.4716749854 0.4330304279 0.4712736669 0.4509282805 0.4514627648 0.4203152848 0.4526612636 0.4713681195 0.4595930313 0.4605372714 0.4544009406 0.4334964433 0.4595558066 0.4638493255 0.414170648 0.4548688107 0.4434973898 0.4566015462 0.4479385262 0.4512393851 0.4448360467 0.451797875 0.4492536334 0.465727714 0.4354417749 0.4363716275 0.4070670515 0.475614017 0.4527492912 0.4450023998 0.4626933458 0.4384821364 0.4619094158 0.4551963638 0.4429663752 0.4523073178 0.4705529401 0.4569311874 0.444223209 0.4613083586 0.4645095727 0.456298013 0.4645871318 0.4431508628
0.4703895637 0.4501060168 0.4558512586 0.4372274485 0.4570794118 0.4507472661 0.4733893098 0.4359540295 0.4619221057 0.4426741457 0.4530662177 0.419627943 0.4596727469 0.4732097261 0.4566775611 0.4540566999 0.4597864643 0.4323563186 0.4672964848 0.461609467 0.4205791355 0.4553904322 0.4499267929 0.4599485228 0.4567568058 0.4554472877 0.4496663927 0.455528394 0.4506049156 0.4572643963 0.4334571401 0.4426151073 0.4002132797 0.4756406263 0.4560871863 0.4381255488 0.4623048693 0.4494021424 0.4641990323 0.4585645037 0.4460677839 0.4491553859 0.4591743183 0.4546729105 0.4447840186 0.4551688622 0.4635575441 0.4657979085 0.4488958611 0.4393650615
0.4705875701 0.4549292271 0.44449708 0.4428958358 0.4548184317 0.4534509518 0.4577680969 0.4295617423 0.4676266027 0.44854002 0.4437617363 0.4230887163 0.4625603629 0.4717163631 0.4586509029 0.4499648985 0.4604719157 0.4357191815 0.4682571337 0.4635916472 0.434154275 0.46105554 0.4397263811 0.458942509 0.4593391497 0.4601934332 0.454200079 0.460688038 0.4452559349 0.4603734408 0.4446678489 0.4321322398 0.3963718758 0.4752383675 0.4553990067 0.4452632516 0.4623386637 0.4425796368 0.4576581299 0.461028946 0.4540644258 0.4417085364 0.4553915785 0.4520399801 0.4384443786 0.4583643714 0.4599403679 0.4628193139 0.4471787079 0.430452683
0.4720321911 0.4457784937 0.448486725 0.4338430464 0.4629370779 0.4465894407 0.454517028 0.430337453 0.466694889 0.448244987 0.4377138981 0.4237265263 0.4534935948 0.47205196 0.4560566852 0.4472794535 0.4552739217 0.4332463314 0.4599405569 0.4579255031 0.4409659625 0.4582591581 0.4344150291 0.4571107189 0.4437083888 0.4606632269 0.4465703336 0.4530371983 0.4488216376 0.4629004344 0.4437263761 0.4348254824 0.4033419697 0.4752312478 0.4558896029 0.4326301448 0.4642729152 0.4572820773 0.4530753672 0.4581988153 0.4545097704 0.4374996604 0.4574164331 0.4577588254 0.4356956244 0.4583738246 0.462223811 0.4664706416 0.4588906376 0.4321075315
0.469345042 0.4500414505 0.4385077961 0.4345090167 0.466712067 0.4456939436 0.4561889042 0.433988576 0.4640348669 0.4547669059 0.445198324 0.4179129492 0.4568542431 0.4775366869 0.4533548486 0.4506717924 0.4548924171 0.4172313995 0.4646578017 0.4635492245 0.4327770669 0.4589510196 0.4372052305 0.4632786272 0.4491649303 0.4539098605 0.4551631412 0.4496076928 0.438951781 0.4492943464 0.441998339 0.4331217624 0.4028375378 0.4765305078 0.4552474383 0.4428417353 0.4633872059 0.4593225821 0.4524642131 0.4541288452 0.4598643478 0.4296301519 0.4622055751 0.460164262 0.4399896062 0.4576938889 0.4638164434 0.4599959818 0.458950108 0.4329158276
0.4676389026 0.4458908073 0.4378123706 0.4439695704 0.466380978 0.4562344459 0.4694418877 0.4350940758 0.4705473886 0.4567369182 0.4517415277 0.4206852988 0.4550276197 0.4776212438 0.4603773142 0.4515727145 0.4531806625 0.42817781 0.4643068707 0.4628060124 0.4374976582 0.4504031363 0.4364155383 0.4561247484 0.450115141 0.4475124026 0.4510233896 0.457809551 0.4468228169 0.4433704497 0.4425919935 0.4355885282 0.403423174 0.4779259929 0.4530767322 0.4499777595 0.4647094587 0.4533479543 0.4494536278 0.4575445346 0.4555314816 0.4381852775 0.4580458617 0.4554729241 0.4392217969 0.4592937542 0.466039084 0.4616786358 0.459126475 0.4386562243
0.4791010914 0.4472908179 0.4439559416 0.4444011252 0.477616462 0.4551903018 0.4646631766 0.4391215191 0.4734330409 0.4531950795 0.4497493618 0.4165825161 0.449784315 0.4779335346 0.4619861584 0.4605558293 0.4585791612 0.4235693697 0.466618632 0.4650753299 0.4345036044 0.4502189524 0.4418259069 0.450424221 0.4426976517 0.4631989535 0.4554337403 0.4560155194 0.4455964496 0.4388752618 0.4478044957 0.4349807507 0.4007522221 0.4780168148 0.4566158779 0.4409597477 0.4669247498 0.4576894762 0.4477233075 0.4592297186 0.4578654194 0.4431440565 0.4669340004 0.459428029 0.4342350868 0.4671254027 0.4633293432 0.4591376003 0.4625547181 0.4415807571
0.4670965844 0.4524370774 0.4472449977 0.4414399096 0.4745862036 0.4613689957 0.4644636642 0.41950479 0.4622911783 0.4501238524 0.4499193491 0.4235102813 0.4523468537 0.4802259435 0.456460244 0.4522827081 0.4605646337 0.4184778126 0.4657482534 0.457632857 0.4348656407 0.4499705662 0.4522651467 0.4488651199 0.4524776562 0.4667540412 0.4513477716 0.4564510489 0.4378021907 0.4440352078 0.4304852849 0.437221877 0.398435354 0.4780255275 0.4601912739 0.4487061522 0.4700117802 0.4546318025 0.4543569516 0.4611521679 0.4502439132 0.4445471341 0.4659981982 0.4582797668 0.4343290649 0.4726979238 0.4571655782 0.4668487332 0.4656774415 0.4428531712
0.4719974629 0.4623963368 0.4495914442 0.4295742489 0.472419827 0.4653563898 0.4607533742 0.4220184288 0.4648859245 0.4471435765 0.4441407201 0.4201989282 0.4470246098 0.4806422411 0.463998774 0.4478586851 0.4583828236 0.4188630272 0.470651552 0.4484689971 0.4356835695 0.4483232289 0.4518298409 0.4540012695 0.4356187269 0.4614282549 0.4541541999 0.4552020885 0.4373775747 0.4373702015 0.4304706926 0.4488906718 0.4027140081 0.4774184798 0.4666616385 0.4484711407 0.4716720398 0.4588396734 0.4477926105 0.46331988 0.4514346492 0.4342876319 0.4696980881 0.4563388318 0.4332718261 0.4645295291 0.4454492216 0.466001125 0.4687643122 0.447123734
0.4685036976 0.4612121511 0.4443579461 0.4314128738 0.4656839255 0.4624917623 0.4614204203 0.4259927359 0.4742554279 0.448209333 0.436563658 0.4273982799 0.4496692329 0.4782557478 0.4577841991 0.4397035118 0.4632401092 0.4186123857 0.468583639 0.4583614833 0.4374077991 0.4499579248 0.4487927139 0.4529401712 0.4286837037 0.4554765601 0.449625427 0.4540879563 0.4366782482 0.4389345198 0.4364096897 0.4467338372 0.3952377203 0.4774738327 0.4600956173 0.4512509899 0.4610431736 0.455719661 0.4579440498 0.4665961751 0.4499501342 0.432584285 0.4607862465 0.4610683158 0.4367741725 0.4656402163 0.4527522084 0.4593394076 0.4650524411 0.44789471
0.4658914799 0.4555409683 0.4527303996 0.4308244943 0.470471499 0.4562402115 0.4686498185 0.4259145245 0.4757792546 0.4524556548 0.4394586989 0.4174490445 0.4507735471 0.4816229196 0.4582788097 0.4426376365 0.458221095 0.4139929977 0.4683465525 0.4577158167 0.4331592108 0.4515709658 0.4444226306 0.4490537665 0.4229997446 0.4484140988 0.4411492205 0.4586967953 0.4398132215 0.4444515393 0.4389219668 0.4444733485 0.3919122998 0.4776274097 0.4637823747 0.4470957278 0.4697340815 0.4595399407 0.4612980794 0.4616522682 0.4462605325 0.4538178959 0.4743687876 0.4543456073 0.4367986949 0.4698248577 0.4641197645 0.4664324411 0.4605495555 0.4529274171
0.4855216495 0.452626575 0.4578206036 0.4287169876 0.4744676469 0.4625013189 0.4640321529 0.4292463404 0.4751385685 0.4536352428 0.4537097782 0.4252207469 0.4520620475 0.4837341835 0.4592242857 0.4443347392 0.4560105316 0.4166683383 0.466355658 0.4620648396 0.4296852651 0.4560984837 0.4473146352 0.4593942253 0.4353716207 0.4466901306 0.4448768249 0.4650271587 0.4468666056 0.4510430299 0.4461827848 0.4476800653 0.4067122311 0.4773089098 0.4637520687 0.4506250942 0.4657854934 0.4576974934 0.4609221839 0.4539917827 0.4541122816 0.4567526636 0.4719259523 0.4533266054 0.4458283844 0.470597821 0.4629192451 0.4756024111 0.4577860651 0.44768566
0.4833304606 0.4517658532 0.4526779897 0.4282642507 0.4712675193 0.4604561094 0.4622700951 0.4244051836 0.4686240515 0.4502000508 0.4463109173 0.4300416692 0.4536365926 0.4851565452 0.4574078338 0.4492478353 0.459694792 0.4161859861 0.454344598 0.4647156707 0.4098347877 0.4475044023 0.4486650457 0.4572281856 0.443498201 0.443038067 0.451317599 0.4658707673 0.45031571 0.4564156275 0.4483192794 0.4518619036 0.3950881667 0.4778083462 0.4666459706 0.454040058 0.4671637381 0.4557806647 0.4672171384 0.4594372618 0.4470381244 0.4578427286 0.472518089 0.450898038 0.4483368522 0.4624222004 0.4668483863 0.4801904369 0.464209098 0.4476581929
0.4670280405 0.446454133 0.4534953416 0.4389060448 0.461890527 0.4599421291 0.4600337789 0.4300212751 0.4732973365 0.4505055633 0.4518009434 0.4230703299 0.4604878363 0.4849642821 0.451259959 0.4461036162 0.4624501536 0.4274398982 0.4438675665 0.4751034484 0.430410237 0.4488764862 0.4538923423 0.4505084912 0.4444341079 0.4426227577 0.4511795368 0.4678187659 0.4381121877 0.4501251174 0.4489171133 0.4483288945 0.4034241722 0.4797153028 0.4684677063 0.4441382462 0.472164158 0.4529934652 0.4598664376 0.4527606606 0.4618194134 0.4575820146 0.4741717561 0.452917057 0.4461108362 0.4683717146 0.4647736033 0.4732252508 0.4725710808 0.4440715788
0.4677963849 0.4422180893 0.4478241905 0.4277902413 0.4683432865 0.4558222165 0.4614704155 0.4182639206 0.4696286073 0.4546622185 0.4553378413 0.4245472425 0.4531686834 0.4864734072 0.4470155607 0.4491047146 0.4667569734 0.430334087 0.4520063766 0.4718737631 0.4377750168 0.4487855683 0.446443536 0.4596118314 0.4390318062 0.449296898 0.4534947221 0.4668451164 0.4357231053 0.4496777712 0.4497495043 0.444539911 0.3969589334 0.4798835437 0.4612929581 0.4445757619 0.4703691728 0.4573883206 0.4628951555 0.459079437 0.4612449172 0.4592570253 0.4747493726 0.460292358 0.450945587 0.4691009703 0.4697862803 0.4758704234 0.4711074754 0.4466959478
