X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50
0.4828029096 0.4438525212 0.4581153628 0.4838616578 0.4439513317 0.4825793065 0.4828285772 0.489633429 0.4700773919 0.4637963274 0.4688136537 0.4777470817 0.476534459 0.464207334 0.4834222063 0.4698327254 0.4721295083 0.4873566955 0.4661865931 0.486299774 0.4381452443 0.4763183665 0.4666697648 0.4623091548 0.4826586094 0.4767580755 0.4585926387 0.4654992907 0.4712040202 0.4719546388 0.4683460505 0.4824242782 0.4501872433 0.488797756 0.4647606573 0.4647488666 0.4743746281 0.4651235158 0.4698665259 0.4491410227 0.4836340541 0.4722510612 0.4743063181 0.4729556088 0.4807976633 0.4050331998 0.4718910642 0.4779584952 0.4738067075 0.4734918369
0.4850429255 0.4457282002 0.4586301587 0.4840873321 0.4447208456 0.4827064871 0.4864918416 0.4908658331 0.4705511377 0.4669726303 0.4691409801 0.4793314988 0.4774538997 0.4672318997 0.4838996468 0.4717196051 0.4739679473 0.4880011819 0.4721469016 0.4874809552 0.4390472668 0.4773418093 0.4696521737 0.4645428396 0.4843999575 0.4778223266 0.4598577569 0.4662465046 0.4721097208 0.4761219112 0.4699420281 0.4831754015 0.4523553836 0.4890309359 0.4658371795 0.4660192932 0.476174711 0.4710667929 0.4720319503 0.4512345557 0.4848157034 0.4734353337 0.4755720068 0.4751211153 0.4839958643 0.4208456259 0.4782449421 0.4785175004 0.4755178802 0.4749103008
0.4858171786 0.4467758569 0.4607377819 0.484409239 0.4470348935 0.4850617869 0.4869961997 0.4910479741 0.4708708099 0.4682602205 0.4695446361 0.4797924579 0.4781670854 0.470767085 0.4843766732 0.4726848023 0.4763545193 0.4878638843 0.4736126861 0.4876623187 0.4435514998 0.4802904736 0.4738302724 0.4656639631 0.4850766227 0.4787334323 0.4606690663 0.4670569518 0.4730680873 0.477851673 0.4713579565 0.4838402598 0.4568707355 0.4896774529 0.4700484633 0.4668081196 0.4773901325 0.4719212698 0.4724972823 0.4529624039 0.4863012917 0.4746675299 0.4772010197 0.4753508699 0.4858195768 0.4273246143 0.4788397519 0.4830455008 0.4784720632 0.475066019
0.4871338039 0.4469316505 0.4611080384 0.4878147141 0.4472425824 0.4855069789 0.4877173943 0.4912016993 0.4714149344 0.4708587801 0.4708131509 0.4804629883 0.4792522023 0.474283999 0.484970054 0.4733196004 0.4784533102 0.4894247245 0.4772110491 0.4942411006 0.4453006535 0.482813608 0.4741143342 0.4677323088 0.4851978812 0.4792987059 0.4620207954 0.4675910883 0.4741022369 0.4780643608 0.472081025 0.484639674 0.4570452339 0.4944938862 0.4701617497 0.4712577562 0.4798270772 0.4732873746 0.4728624423 0.4531864032 0.487834486 0.4756954489 0.4787657202 0.4762140137 0.4860429672 0.4352432259 0.4825270802 0.4838579934 0.4795576058 0.4751642168
0.4871941202 0.4555115764 0.4635650577 0.4887210523 0.4499948622 0.4862671143 0.4880669403 0.4915305834 0.4728393173 0.4715777585 0.4717442889 0.4814248323 0.4797593017 0.4744748868 0.486150078 0.4746880081 0.4794307939 0.4914098399 0.479590589 0.4945211359 0.4473750058 0.4841045701 0.4760339578 0.4700538494 0.4857016155 0.4815218497 0.4629728671 0.469453595 0.4764779864 0.4807874625 0.4747603566 0.4858352961 0.4586283866 0.4947227169 0.4724188888 0.4704855012 0.4824463753 0.4820144323 0.4738318147 0.4562179874 0.4880658059 0.477154159 0.4788986877 0.4763298539 0.4861597977 0.4459357327 0.4835266564 0.4840706639 0.4798553098 0.4781536419
0.4873619217 0.4586205559 0.4650262411 0.4894738924 0.4509732708 0.4867865586 0.4895526828 0.4924467556 0.4740661281 0.4723251777 0.472673163 0.4814982871 0.4820735822 0.4787187298 0.4865420154 0.476002946 0.4865866811 0.4918174209 0.4827119594 0.4947114308 0.4475182622 0.4842254546 0.4766008546 0.4734762456 0.4942781682 0.4817702274 0.4643173403 0.4706087229 0.4784776716 0.480883913 0.4758960762 0.4879480101 0.459362527 0.4960559591 0.4740986911 0.4724008673 0.483876718 0.4827947892 0.4753723056 0.4569356381 0.4891478609 0.4779613013 0.4790155795 0.4765491929 0.4862515377 0.4469520531 0.484698344 0.4867167961 0.4804229445 0.4788926855
0.4875904193 0.4625870976 0.4694923648 0.4930108891 0.4524538069 0.4867928494 0.4897968028 0.4925923194 0.4742792694 0.47236156 0.4734560433 0.4825048487 0.4848919463 0.4838704861 0.4876019008 0.4762631418 0.4880414368 0.4922752383 0.4848994614 0.4947504165 0.4487370583 0.4846056722 0.4780016225 0.4749082598 0.4957039668 0.4839726726 0.464893378 0.4706595993 0.4785369109 0.4818301132 0.4761188006 0.4890007341 0.4595155292 0.4961616067 0.4742180123 0.4732926664 0.4843615419 0.4836609778 0.4769605566 0.4620957833 0.4894786946 0.4792726159 0.4804793079 0.4773253536 0.4867208538 0.4518933653 0.4869819206 0.4867964537 0.4825670799 0.4791583613
0.4877574698 0.4646017097 0.4701698708 0.4934522255 0.4541801257 0.4877853206 0.490045021 0.4927122639 0.4771645533 0.4726772153 0.474186575 0.4827179087 0.486555055 0.4846634948 0.4871103625 0.4780620273 0.4892077705 0.4925345501 0.4856797488 0.4948109394 0.4489147457 0.4849519302 0.4798953404 0.4784773727 0.4965513491 0.4846999794 0.4652620777 0.4722280853 0.4807339848 0.4829092706 0.4761961937 0.489403872 0.4600054467 0.4962458816 0.4744441177 0.4737870607 0.4844095114 0.4843251937 0.4774792349 0.4623217438 0.4898027931 0.480545814 0.4819979176 0.4790215127 0.4869024828 0.4542465969 0.4892002276 0.4875529928 0.4848263168 0.4796552442
0.4878458284 0.4663766422 0.4721541414 0.4938027023 0.4556803493 0.4934973778 0.4900479348 0.4934216684 0.477519269 0.473238976 0.4769178832 0.4852611283 0.4875468051 0.4863050094 0.4880762174 0.4784301139 0.4893461907 0.4925337137 0.4861430899 0.4949076004 0.4495523335 0.4855454947 0.48157469 0.4792720938 0.4964849316 0.4850448056 0.4655853628 0.472798641 0.4807840486 0.4836241521 0.4762725395 0.4897290514 0.4620465173 0.4969741035 0.4751245714 0.4739406444 0.4855259237 0.4875518898 0.477757341 0.467808264 0.4898819292 0.4821007322 0.4820581513 0.4836205578 0.4901430677 0.4549131921 0.4898368369 0.4876793719 0.4849430532 0.4809884313
0.4879780528 0.4692367551 0.4727783992 0.4944020013 0.4602463572 0.4935514931 0.4900674933 0.4935004502 0.4781768362 0.4736657457 0.477759908 0.4853025643 0.488414232 0.4869839831 0.49238342 0.4805804665 0.4897275698 0.4928205064 0.4880560453 0.4949487681 0.4507325599 0.4866487759 0.4822590682 0.4831008053 0.4968618431 0.4854827835 0.4683090705 0.4742994011 0.4808492092 0.484483306 0.4767066054 0.4897987103 0.4622366006 0.4971583903 0.4778745743 0.4740230859 0.4855873104 0.4872038014 0.4787549767 0.4679374917 0.4900174681 0.4821848658 0.4828683157 0.4838659232 0.490377219 0.4569386669 0.4898776249 0.4879638182 0.4856133886 0.4814484824
